,CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
6881,6882,2013-01-12 00:00:00.000,USD,AUD,1.9762,1.9772,2013-01-12 00:00:00.000
6882,6883,2013-01-12 00:00:00.000,USD,BRL,2.3056,2.309,2013-01-12 00:00:00.000
6883,6884,2013-01-12 00:00:00.000,USD,CAD,1.5224,1.5224,2013-01-12 00:00:00.000
6884,6885,2013-01-12 00:00:00.000,USD,CNY,8.2777,8.2784,2013-01-12 00:00:00.000
6885,6886,2013-01-12 00:00:00.000,USD,EUR,1.1843,1.185,2013-01-12 00:00:00.000
6886,6887,2013-01-12 00:00:00.000,USD,GBP,0.7105,0.711,2013-01-12 00:00:00.000
6887,6888,2013-01-12 00:00:00.000,USD,JPY,124.7339,124.769,2013-01-12 00:00:00.000
6888,6889,2013-01-12 00:00:00.000,USD,MXN,9.0737,9.082,2013-01-12 00:00:00.000
6889,6890,2013-01-12 00:00:00.000,USD,SAR,3.7505,3.7557,2013-01-12 00:00:00.000
6890,6891,2013-01-12 00:00:00.000,USD,VEB,718.75,718.84,2013-01-12 00:00:00.000
6891,6892,2013-01-13 00:00:00.000,USD,ARS,0.9996,0.999,2013-01-13 00:00:00.000
6892,6893,2013-01-13 00:00:00.000,USD,AUD,1.9608,1.96,2013-01-13 00:00:00.000
6893,6894,2013-01-13 00:00:00.000,USD,BRL,2.3109,2.302,2013-01-13 00:00:00.000
6894,6895,2013-01-13 00:00:00.000,USD,CAD,1.5145,1.5081,2013-01-13 00:00:00.000
6895,6896,2013-01-13 00:00:00.000,USD,CNY,8.2774,8.2773,2013-01-13 00:00:00.000
6896,6897,2013-01-13 00:00:00.000,USD,EUR,1.1778,1.1773,2013-01-13 00:00:00.000
6897,6898,2013-01-13 00:00:00.000,USD,GBP,0.7069,0.7067,2013-01-13 00:00:00.000
6898,6899,2013-01-13 00:00:00.000,USD,JPY,124.77,124.706,2013-01-13 00:00:00.000
6899,6900,2013-01-13 00:00:00.000,USD,MXN,9.038,9.0329,2013-01-13 00:00:00.000
6900,6901,2013-01-13 00:00:00.000,USD,SAR,3.7505,3.7416,2013-01-13 00:00:00.000
6901,6902,2013-01-13 00:00:00.000,USD,VEB,718.71,718.6799,2013-01-13 00:00:00.000
6902,6903,2013-01-14 00:00:00.000,USD,ARS,0.9996,1.0004,2013-01-14 00:00:00.000
6903,6904,2013-01-14 00:00:00.000,USD,AUD,1.9589,1.9594,2013-01-14 00:00:00.000
6904,6905,2013-01-14 00:00:00.000,USD,BRL,2.3109,2.313,2013-01-14 00:00:00.000
6905,6906,2013-01-14 00:00:00.000,USD,CAD,1.5175,1.526,2013-01-14 00:00:00.000
6906,6907,2013-01-14 00:00:00.000,USD,CNY,8.2774,8.2776,2013-01-14 00:00:00.000
6907,6908,2013-01-14 00:00:00.000,USD,EUR,1.1772,1.1773,2013-01-14 00:00:00.000
6908,6909,2013-01-14 00:00:00.000,USD,GBP,0.7062,0.7069,2013-01-14 00:00:00.000
6909,6910,2013-01-14 00:00:00.000,USD,JPY,124.75,124.775,2013-01-14 00:00:00.000
6910,6911,2013-01-14 00:00:00.000,USD,MXN,9.038,9.0449,2013-01-14 00:00:00.000
6911,6912,2013-01-14 00:00:00.000,USD,SAR,3.7507,3.7522,2013-01-14 00:00:00.000
6912,6913,2013-01-14 00:00:00.000,USD,VEB,719.0,719.0299,2013-01-14 00:00:00.000
6913,6914,2013-01-15 00:00:00.000,USD,ARS,0.9996,0.9992,2013-01-15 00:00:00.000
6914,6915,2013-01-15 00:00:00.000,USD,AUD,1.9589,1.9583,2013-01-15 00:00:00.000
6915,6916,2013-01-15 00:00:00.000,USD,BRL,2.3109,2.3109,2013-01-15 00:00:00.000
6916,6917,2013-01-15 00:00:00.000,USD,CAD,1.5175,1.5115,2013-01-15 00:00:00.000
6917,6918,2013-01-15 00:00:00.000,USD,CNY,8.2774,8.2771,2013-01-15 00:00:00.000
6918,6919,2013-01-15 00:00:00.000,USD,EUR,1.1772,1.177,2013-01-15 00:00:00.000
6919,6920,2013-01-15 00:00:00.000,USD,GBP,0.7062,0.7054,2013-01-15 00:00:00.000
6920,6921,2013-01-15 00:00:00.000,USD,JPY,124.75,124.685,2013-01-15 00:00:00.000
6921,6922,2013-01-15 00:00:00.000,USD,MXN,9.038,9.0359,2013-01-15 00:00:00.000
6922,6923,2013-01-15 00:00:00.000,USD,SAR,3.7507,3.7452,2013-01-15 00:00:00.000
6923,6924,2013-01-15 00:00:00.000,USD,VEB,719.0,718.9299,2013-01-15 00:00:00.000
6924,6925,2013-01-16 00:00:00.000,USD,ARS,0.9998,1.0005,2013-01-16 00:00:00.000
6925,6926,2013-01-16 00:00:00.000,USD,AUD,1.9572,1.9579,2013-01-16 00:00:00.000
6926,6927,2013-01-16 00:00:00.000,USD,BRL,2.3317,2.341,2013-01-16 00:00:00.000
6927,6928,2013-01-16 00:00:00.000,USD,CAD,1.5144,1.5237,2013-01-16 00:00:00.000
6928,6929,2013-01-16 00:00:00.000,USD,CNY,8.2777,8.2782,2013-01-16 00:00:00.000
6929,6930,2013-01-16 00:00:00.000,USD,EUR,1.1811,1.1815,2013-01-16 00:00:00.000
6930,6931,2013-01-16 00:00:00.000,USD,GBP,0.706,0.7064,2013-01-16 00:00:00.000
6931,6932,2013-01-16 00:00:00.000,USD,JPY,124.33,124.387,2013-01-16 00:00:00.000
6932,6933,2013-01-16 00:00:00.000,USD,MXN,9.0329,9.034,2013-01-16 00:00:00.000
6933,6934,2013-01-16 00:00:00.000,USD,SAR,3.7505,3.7591,2013-01-16 00:00:00.000
6934,6935,2013-01-16 00:00:00.000,USD,VEB,718.71,718.7899,2013-01-16 00:00:00.000
6935,6936,2013-01-17 00:00:00.000,USD,ARS,0.9997,0.9987,2013-01-17 00:00:00.000
6936,6937,2013-01-17 00:00:00.000,USD,AUD,1.9309,1.9306,2013-01-17 00:00:00.000
6937,6938,2013-01-17 00:00:00.000,USD,BRL,2.3506,2.341,2013-01-17 00:00:00.000
6938,6939,2013-01-17 00:00:00.000,USD,CAD,1.5106,1.5045,2013-01-17 00:00:00.000
6939,6940,2013-01-17 00:00:00.000,USD,CNY,8.2774,8.2771,2013-01-17 00:00:00.000
6940,6941,2013-01-17 00:00:00.000,USD,EUR,1.1767,1.1766,2013-01-17 00:00:00.000
6941,6942,2013-01-17 00:00:00.000,USD,GBP,0.7112,0.7109,2013-01-17 00:00:00.000
6942,6943,2013-01-17 00:00:00.000,USD,JPY,124.411,124.392,2013-01-17 00:00:00.000
6943,6944,2013-01-17 00:00:00.000,USD,MXN,9.0553,9.05,2013-01-17 00:00:00.000
6944,6945,2013-01-17 00:00:00.000,USD,SAR,3.7505,3.7454,2013-01-17 00:00:00.000
6945,6946,2013-01-17 00:00:00.000,USD,VEB,719.0,718.9099,2013-01-17 00:00:00.000
6946,6947,2013-01-18 00:00:00.000,USD,ARS,0.9999,1.0004,2013-01-18 00:00:00.000
6947,6948,2013-01-18 00:00:00.000,USD,AUD,1.9305,1.9311,2013-01-18 00:00:00.000
6948,6949,2013-01-18 00:00:00.000,USD,BRL,2.4194,2.4279,2013-01-18 00:00:00.000
6949,6950,2013-01-18 00:00:00.000,USD,CAD,1.512,1.521,2013-01-18 00:00:00.000
6950,6951,2013-01-18 00:00:00.000,USD,CNY,8.2776,8.2782,2013-01-18 00:00:00.000
6951,6952,2013-01-18 00:00:00.000,USD,EUR,1.1819,1.1826,2013-01-18 00:00:00.000
6952,6953,2013-01-18 00:00:00.000,USD,GBP,0.7107,0.7108,2013-01-18 00:00:00.000
6953,6954,2013-01-18 00:00:00.000,USD,JPY,124.53,124.6179,2013-01-18 00:00:00.000
6954,6955,2013-01-18 00:00:00.000,USD,MXN,9.0899,9.0999,2013-01-18 00:00:00.000
6955,6956,2013-01-18 00:00:00.000,USD,SAR,3.7507,3.7528,2013-01-18 00:00:00.000
6956,6957,2013-01-18 00:00:00.000,USD,VEB,720.0,720.0,2013-01-18 00:00:00.000
6957,6958,2013-01-19 00:00:00.000,USD,ARS,0.9998,0.9989,2013-01-19 00:00:00.000
6958,6959,2013-01-19 00:00:00.000,USD,AUD,1.9441,1.9436,2013-01-19 00:00:00.000
6959,6960,2013-01-19 00:00:00.000,USD,BRL,2.4689,2.463,2013-01-19 00:00:00.000
6960,6961,2013-01-19 00:00:00.000,USD,CAD,1.5133,1.5108,2013-01-19 00:00:00.000
6961,6962,2013-01-19 00:00:00.000,USD,CNY,8.2774,8.2769,2013-01-19 00:00:00.000
6962,6963,2013-01-19 00:00:00.000,USD,EUR,1.1942,1.1941,2013-01-19 00:00:00.000
6963,6964,2013-01-19 00:00:00.000,USD,GBP,0.7137,0.7137,2013-01-19 00:00:00.000
6964,6965,2013-01-19 00:00:00.000,USD,JPY,125.815,125.782,2013-01-19 00:00:00.000
6965,6966,2013-01-19 00:00:00.000,USD,MXN,9.073,9.0649,2013-01-19 00:00:00.000
6966,6967,2013-01-19 00:00:00.000,USD,SAR,3.7507,3.7452,2013-01-19 00:00:00.000
6967,6968,2013-01-19 00:00:00.000,USD,VEB,719.72,719.6599,2013-01-19 00:00:00.000
6968,6969,2013-01-20 00:00:00.000,USD,ARS,0.9996,1.0004,2013-01-20 00:00:00.000
6969,6970,2013-01-20 00:00:00.000,USD,AUD,1.9683,1.9686,2013-01-20 00:00:00.000
6970,6971,2013-01-20 00:00:00.000,USD,BRL,2.431,2.4319,2013-01-20 00:00:00.000
6971,6972,2013-01-20 00:00:00.000,USD,CAD,1.5228,1.5298,2013-01-20 00:00:00.000
6972,6973,2013-01-20 00:00:00.000,USD,CNY,8.2775,8.2782,2013-01-20 00:00:00.000
6973,6974,2013-01-20 00:00:00.000,USD,EUR,1.1808,1.1811,2013-01-20 00:00:00.000
6974,6975,2013-01-20 00:00:00.000,USD,GBP,0.7086,0.7095,2013-01-20 00:00:00.000
6975,6976,2013-01-20 00:00:00.000,USD,JPY,126.03,126.058,2013-01-20 00:00:00.000
6976,6977,2013-01-20 00:00:00.000,USD,MXN,9.1349,9.143,2013-01-20 00:00:00.000
6977,6978,2013-01-20 00:00:00.000,USD,SAR,3.7505,3.7581,2013-01-20 00:00:00.000
6978,6979,2013-01-20 00:00:00.000,USD,VEB,720.75,720.82,2013-01-20 00:00:00.000
6979,6980,2013-01-21 00:00:00.000,USD,ARS,0.9996,0.9995,2013-01-21 00:00:00.000
6980,6981,2013-01-21 00:00:00.000,USD,AUD,1.9684,1.968,2013-01-21 00:00:00.000
6981,6982,2013-01-21 00:00:00.000,USD,BRL,2.431,2.43,2013-01-21 00:00:00.000
6982,6983,2013-01-21 00:00:00.000,USD,CAD,1.5224,1.5144,2013-01-21 00:00:00.000
6983,6984,2013-01-21 00:00:00.000,USD,CNY,8.2775,8.2774,2013-01-21 00:00:00.000
6984,6985,2013-01-21 00:00:00.000,USD,EUR,1.1815,1.1811,2013-01-21 00:00:00.000
6985,6986,2013-01-21 00:00:00.000,USD,GBP,0.7086,0.7077,2013-01-21 00:00:00.000
6986,6987,2013-01-21 00:00:00.000,USD,JPY,125.81,125.741,2013-01-21 00:00:00.000
6987,6988,2013-01-21 00:00:00.000,USD,MXN,9.1349,9.131,2013-01-21 00:00:00.000
6988,6989,2013-01-21 00:00:00.000,USD,SAR,3.7505,3.7498,2013-01-21 00:00:00.000
6989,6990,2013-01-21 00:00:00.000,USD,VEB,720.75,720.7,2013-01-21 00:00:00.000
6990,6991,2013-01-22 00:00:00.000,USD,ARS,0.9996,1.0004,2013-01-22 00:00:00.000
6991,6992,2013-01-22 00:00:00.000,USD,AUD,1.9665,1.9665,2013-01-22 00:00:00.000
6992,6993,2013-01-22 00:00:00.000,USD,BRL,2.431,2.4359,2013-01-22 00:00:00.000
6993,6994,2013-01-22 00:00:00.000,USD,CAD,1.5224,1.5306,2013-01-22 00:00:00.000
6994,6995,2013-01-22 00:00:00.000,USD,CNY,8.2775,8.2784,2013-01-22 00:00:00.000
6995,6996,2013-01-22 00:00:00.000,USD,EUR,1.1812,1.1819,2013-01-22 00:00:00.000
6996,6997,2013-01-22 00:00:00.000,USD,GBP,0.7087,0.7093,2013-01-22 00:00:00.000
6997,6998,2013-01-22 00:00:00.000,USD,JPY,125.77,125.8139,2013-01-22 00:00:00.000
6998,6999,2013-01-22 00:00:00.000,USD,MXN,9.1349,9.143,2013-01-22 00:00:00.000
6999,7000,2013-01-22 00:00:00.000,USD,SAR,3.7505,3.7601,2013-01-22 00:00:00.000
7000,7001,2013-01-22 00:00:00.000,USD,VEB,720.75,720.7899,2013-01-22 00:00:00.000
7001,7002,2013-01-23 00:00:00.000,USD,ARS,0.9996,0.9993,2013-01-23 00:00:00.000
7002,7003,2013-01-23 00:00:00.000,USD,AUD,1.961,1.9601,2013-01-23 00:00:00.000
7003,7004,2013-01-23 00:00:00.000,USD,BRL,2.45,2.442,2013-01-23 00:00:00.000
7004,7005,2013-01-23 00:00:00.000,USD,CAD,1.5216,1.516,2013-01-23 00:00:00.000
7005,7006,2013-01-23 00:00:00.000,USD,CNY,8.2774,8.2766,2013-01-23 00:00:00.000
7006,7007,2013-01-23 00:00:00.000,USD,EUR,1.1791,1.1788,2013-01-23 00:00:00.000
7007,7008,2013-01-23 00:00:00.000,USD,GBP,0.7107,0.7105,2013-01-23 00:00:00.000
7008,7009,2013-01-23 00:00:00.000,USD,JPY,125.468,125.428,2013-01-23 00:00:00.000
7009,7010,2013-01-23 00:00:00.000,USD,MXN,9.1115,9.1029,2013-01-23 00:00:00.000
7010,7011,2013-01-23 00:00:00.000,USD,SAR,3.7507,3.7481,2013-01-23 00:00:00.000
7011,7012,2013-01-23 00:00:00.000,USD,VEB,719.72,719.6699,2013-01-23 00:00:00.000
7012,7013,2013-01-24 00:00:00.000,USD,ARS,0.9998,0.9998,2013-01-24 00:00:00.000
7013,7014,2013-01-24 00:00:00.000,USD,AUD,1.9658,1.966,2013-01-24 00:00:00.000
7014,7015,2013-01-24 00:00:00.000,USD,BRL,2.499,2.504,2013-01-24 00:00:00.000
7015,7016,2013-01-24 00:00:00.000,USD,CAD,1.5209,1.5241,2013-01-24 00:00:00.000
7016,7017,2013-01-24 00:00:00.000,USD,CNY,8.2777,8.2782,2013-01-24 00:00:00.000
7017,7018,2013-01-24 00:00:00.000,USD,EUR,1.1689,1.1698,2013-01-24 00:00:00.000
7018,7019,2013-01-24 00:00:00.000,USD,GBP,0.7087,0.7096,2013-01-24 00:00:00.000
7019,7020,2013-01-24 00:00:00.000,USD,JPY,125.41,125.425,2013-01-24 00:00:00.000
7020,7021,2013-01-24 00:00:00.000,USD,MXN,9.1832,9.185,2013-01-24 00:00:00.000
7021,7022,2013-01-24 00:00:00.000,USD,SAR,3.7505,3.7532,2013-01-24 00:00:00.000
7022,7023,2013-01-24 00:00:00.000,USD,VEB,720.5,720.5199,2013-01-24 00:00:00.000
7023,7024,2013-01-25 00:00:00.000,USD,ARS,0.9997,0.9995,2013-01-25 00:00:00.000
7024,7025,2013-01-25 00:00:00.000,USD,AUD,1.9798,1.9798,2013-01-25 00:00:00.000
7025,7026,2013-01-25 00:00:00.000,USD,BRL,2.499,2.495,2013-01-25 00:00:00.000
7026,7027,2013-01-25 00:00:00.000,USD,CAD,1.5257,1.5242,2013-01-25 00:00:00.000
7027,7028,2013-01-25 00:00:00.000,USD,CNY,8.2776,8.2774,2013-01-25 00:00:00.000
7028,7029,2013-01-25 00:00:00.000,USD,EUR,1.164,1.1633,2013-01-25 00:00:00.000
7029,7030,2013-01-25 00:00:00.000,USD,GBP,0.71,0.7095,2013-01-25 00:00:00.000
7030,7031,2013-01-25 00:00:00.000,USD,JPY,124.37,124.346,2013-01-25 00:00:00.000
7031,7032,2013-01-25 00:00:00.000,USD,MXN,9.2509,9.246,2013-01-25 00:00:00.000
7032,7033,2013-01-25 00:00:00.000,USD,SAR,3.7509,3.7462,2013-01-25 00:00:00.000
7033,7034,2013-01-25 00:00:00.000,USD,VEB,720.72,720.62,2013-01-25 00:00:00.000
7034,7035,2013-01-26 00:00:00.000,USD,ARS,0.9995,1.0001,2013-01-26 00:00:00.000
7035,7036,2013-01-26 00:00:00.000,USD,AUD,1.982,1.9826,2013-01-26 00:00:00.000
7036,7037,2013-01-26 00:00:00.000,USD,BRL,2.5562,2.564,2013-01-26 00:00:00.000
7037,7038,2013-01-26 00:00:00.000,USD,CAD,1.5283,1.5286,2013-01-26 00:00:00.000
7038,7039,2013-01-26 00:00:00.000,USD,CNY,8.2776,8.2781,2013-01-26 00:00:00.000
7039,7040,2013-01-26 00:00:00.000,USD,EUR,1.1715,1.1721,2013-01-26 00:00:00.000
7040,7041,2013-01-26 00:00:00.000,USD,GBP,0.7104,0.7107,2013-01-26 00:00:00.000
7041,7042,2013-01-26 00:00:00.000,USD,JPY,123.949,123.965,2013-01-26 00:00:00.000
7042,7043,2013-01-26 00:00:00.000,USD,MXN,9.3673,9.374,2013-01-26 00:00:00.000
7043,7044,2013-01-26 00:00:00.000,USD,SAR,3.7505,3.7599,2013-01-26 00:00:00.000
7044,7045,2013-01-26 00:00:00.000,USD,VEB,721.72,721.73,2013-01-26 00:00:00.000
7045,7046,2013-01-27 00:00:00.000,USD,ARS,0.999,0.9985,2013-01-27 00:00:00.000
7046,7047,2013-01-27 00:00:00.000,USD,AUD,1.9689,1.968,2013-01-27 00:00:00.000
7047,7048,2013-01-27 00:00:00.000,USD,BRL,2.5779,2.571,2013-01-27 00:00:00.000
7048,7049,2013-01-27 00:00:00.000,USD,CAD,1.5369,1.5279,2013-01-27 00:00:00.000
7049,7050,2013-01-27 00:00:00.000,USD,CNY,8.2774,8.2765,2013-01-27 00:00:00.000
7050,7051,2013-01-27 00:00:00.000,USD,EUR,1.1705,1.1699,2013-01-27 00:00:00.000
7051,7052,2013-01-27 00:00:00.000,USD,GBP,0.7123,0.712,2013-01-27 00:00:00.000
7052,7053,2013-01-27 00:00:00.000,USD,JPY,124.95,124.917,2013-01-27 00:00:00.000
7053,7054,2013-01-27 00:00:00.000,USD,MXN,9.3499,9.345,2013-01-27 00:00:00.000
7054,7055,2013-01-27 00:00:00.000,USD,SAR,3.7505,3.7429,2013-01-27 00:00:00.000
7055,7056,2013-01-27 00:00:00.000,USD,VEB,722.81,722.7599,2013-01-27 00:00:00.000
7056,7057,2013-01-28 00:00:00.000,USD,ARS,0.999,0.9998,2013-01-28 00:00:00.000
7057,7058,2013-01-28 00:00:00.000,USD,AUD,1.9689,1.9691,2013-01-28 00:00:00.000
7058,7059,2013-01-28 00:00:00.000,USD,BRL,2.5779,2.5779,2013-01-28 00:00:00.000
7059,7060,2013-01-28 00:00:00.000,USD,CAD,1.5345,1.5349,2013-01-28 00:00:00.000
7060,7061,2013-01-28 00:00:00.000,USD,CNY,8.2774,8.2782,2013-01-28 00:00:00.000
7061,7062,2013-01-28 00:00:00.000,USD,EUR,1.1707,1.1715,2013-01-28 00:00:00.000
7062,7063,2013-01-28 00:00:00.000,USD,GBP,0.712,0.7122,2013-01-28 00:00:00.000
7063,7064,2013-01-28 00:00:00.000,USD,JPY,124.95,125.029,2013-01-28 00:00:00.000
7064,7065,2013-01-28 00:00:00.000,USD,MXN,9.3499,9.3559,2013-01-28 00:00:00.000
7065,7066,2013-01-28 00:00:00.000,USD,SAR,3.7505,3.7582,2013-01-28 00:00:00.000
7066,7067,2013-01-28 00:00:00.000,USD,VEB,722.81,722.83,2013-01-28 00:00:00.000
7067,7068,2013-01-29 00:00:00.000,USD,ARS,0.999,0.9985,2013-01-29 00:00:00.000
7068,7069,2013-01-29 00:00:00.000,USD,AUD,1.9782,1.9776,2013-01-29 00:00:00.000
7069,7070,2013-01-29 00:00:00.000,USD,BRL,2.5779,2.569,2013-01-29 00:00:00.000
7070,7071,2013-01-29 00:00:00.000,USD,CAD,1.5345,1.5316,2013-01-29 00:00:00.000
7071,7072,2013-01-29 00:00:00.000,USD,CNY,8.2774,8.2771,2013-01-29 00:00:00.000
7072,7073,2013-01-29 00:00:00.000,USD,EUR,1.1707,1.1702,2013-01-29 00:00:00.000
7073,7074,2013-01-29 00:00:00.000,USD,GBP,0.712,0.7119,2013-01-29 00:00:00.000
7074,7075,2013-01-29 00:00:00.000,USD,JPY,124.77,124.68,2013-01-29 00:00:00.000
7075,7076,2013-01-29 00:00:00.000,USD,MXN,9.3499,9.3439,2013-01-29 00:00:00.000
7076,7077,2013-01-29 00:00:00.000,USD,SAR,3.7505,3.7484,2013-01-29 00:00:00.000
7077,7078,2013-01-29 00:00:00.000,USD,VEB,722.81,722.7599,2013-01-29 00:00:00.000
7078,7079,2013-01-30 00:00:00.000,USD,ARS,0.9997,0.9999,2013-01-30 00:00:00.000
7079,7080,2013-01-30 00:00:00.000,USD,AUD,1.9676,1.9681,2013-01-30 00:00:00.000
7080,7081,2013-01-30 00:00:00.000,USD,BRL,2.5798,2.5819,2013-01-30 00:00:00.000
7081,7082,2013-01-30 00:00:00.000,USD,CAD,1.5377,1.5385,2013-01-30 00:00:00.000
7082,7083,2013-01-30 00:00:00.000,USD,CNY,8.2774,8.2784,2013-01-30 00:00:00.000
7083,7084,2013-01-30 00:00:00.000,USD,EUR,1.1698,1.17,2013-01-30 00:00:00.000
7084,7085,2013-01-30 00:00:00.000,USD,GBP,0.714,0.7149,2013-01-30 00:00:00.000
7085,7086,2013-01-30 00:00:00.000,USD,JPY,125.5,125.599,2013-01-30 00:00:00.000
7086,7087,2013-01-30 00:00:00.000,USD,MXN,9.282,9.2899,2013-01-30 00:00:00.000
7087,7088,2013-01-30 00:00:00.000,USD,SAR,3.7505,3.7538,2013-01-30 00:00:00.000
7088,7089,2013-01-30 00:00:00.000,USD,VEB,722.7,722.72,2013-01-30 00:00:00.000
7089,7090,2013-01-31 00:00:00.000,USD,ARS,0.9997,0.9992,2013-01-31 00:00:00.000
7090,7091,2013-01-31 00:00:00.000,USD,AUD,1.9641,1.9634,2013-01-31 00:00:00.000
7091,7092,2013-01-31 00:00:00.000,USD,BRL,2.5,2.492,2013-01-31 00:00:00.000
7092,7093,2013-01-31 00:00:00.000,USD,CAD,1.539,1.5383,2013-01-31 00:00:00.000
7093,7094,2013-01-31 00:00:00.000,USD,CNY,8.2776,8.2775,2013-01-31 00:00:00.000
7094,7095,2013-01-31 00:00:00.000,USD,EUR,1.1639,1.1637,2013-01-31 00:00:00.000
7095,7096,2013-01-31 00:00:00.000,USD,GBP,0.7138,0.7134,2013-01-31 00:00:00.000
7096,7097,2013-01-31 00:00:00.000,USD,JPY,125.0669,125.021,2013-01-31 00:00:00.000
7097,7098,2013-01-31 00:00:00.000,USD,MXN,9.157,9.1539,2013-01-31 00:00:00.000
7098,7099,2013-01-31 00:00:00.000,USD,SAR,3.7505,3.744,2013-01-31 00:00:00.000
7099,7100,2013-01-31 00:00:00.000,USD,VEB,723.2,723.1399,2013-01-31 00:00:00.000
7100,7101,2013-02-01 00:00:00.000,USD,ARS,0.9991,0.9998,2013-02-01 00:00:00.000
7101,7102,2013-02-01 00:00:00.000,USD,AUD,1.9434,1.9441,2013-02-01 00:00:00.000
7102,7103,2013-02-01 00:00:00.000,USD,BRL,2.516,2.5259,2013-02-01 00:00:00.000
7103,7104,2013-02-01 00:00:00.000,USD,CAD,1.5363,1.5419,2013-02-01 00:00:00.000
7104,7105,2013-02-01 00:00:00.000,USD,CNY,8.2777,8.2782,2013-02-01 00:00:00.000
7105,7106,2013-02-01 00:00:00.000,USD,EUR,1.1459,1.1468,2013-02-01 00:00:00.000
7106,7107,2013-02-01 00:00:00.000,USD,GBP,0.7048,0.7048,2013-02-01 00:00:00.000
7107,7108,2013-02-01 00:00:00.000,USD,JPY,123.935,123.982,2013-02-01 00:00:00.000
7108,7109,2013-02-01 00:00:00.000,USD,MXN,9.2119,9.2119,2013-02-01 00:00:00.000
7109,7110,2013-02-01 00:00:00.000,USD,SAR,3.7505,3.7521,2013-02-01 00:00:00.000
7110,7111,2013-02-01 00:00:00.000,USD,VEB,723.5,723.5299,2013-02-01 00:00:00.000
7111,7112,2013-02-02 00:00:00.000,USD,ARS,0.9996,0.9987,2013-02-02 00:00:00.000
7112,7113,2013-02-02 00:00:00.000,USD,AUD,1.9434,1.9427,2013-02-02 00:00:00.000
7113,7114,2013-02-02 00:00:00.000,USD,BRL,2.5059,2.5,2013-02-02 00:00:00.000
7114,7115,2013-02-02 00:00:00.000,USD,CAD,1.5426,1.5339,2013-02-02 00:00:00.000
7115,7116,2013-02-02 00:00:00.000,USD,CNY,8.2775,8.2767,2013-02-02 00:00:00.000
7116,7117,2013-02-02 00:00:00.000,USD,EUR,1.1479,1.1476,2013-02-02 00:00:00.000
7117,7118,2013-02-02 00:00:00.000,USD,GBP,0.7002,0.7002,2013-02-02 00:00:00.000
7118,7119,2013-02-02 00:00:00.000,USD,JPY,123.46,123.426,2013-02-02 00:00:00.000
7119,7120,2013-02-02 00:00:00.000,USD,MXN,9.2147,9.21,2013-02-02 00:00:00.000
7120,7121,2013-02-02 00:00:00.000,USD,SAR,3.7477,3.7475,2013-02-02 00:00:00.000
7121,7122,2013-02-02 00:00:00.000,USD,VEB,723.72,723.6399,2013-02-02 00:00:00.000
7122,7123,2013-02-03 00:00:00.000,USD,ARS,0.9988,0.9993,2013-02-03 00:00:00.000
7123,7124,2013-02-03 00:00:00.000,USD,AUD,1.9782,1.9784,2013-02-03 00:00:00.000
7124,7125,2013-02-03 00:00:00.000,USD,BRL,2.4489,2.452,2013-02-03 00:00:00.000
7125,7126,2013-02-03 00:00:00.000,USD,CAD,1.5438,1.5448,2013-02-03 00:00:00.000
7126,7127,2013-02-03 00:00:00.000,USD,CNY,8.2775,8.2782,2013-02-03 00:00:00.000
7127,7128,2013-02-03 00:00:00.000,USD,EUR,1.1476,1.1482,2013-02-03 00:00:00.000
7128,7129,2013-02-03 00:00:00.000,USD,GBP,0.6994,0.7,2013-02-03 00:00:00.000
7129,7130,2013-02-03 00:00:00.000,USD,JPY,122.96,123.042,2013-02-03 00:00:00.000
7130,7131,2013-02-03 00:00:00.000,USD,MXN,9.1699,9.1709,2013-02-03 00:00:00.000
7131,7132,2013-02-03 00:00:00.000,USD,SAR,3.7505,3.7528,2013-02-03 00:00:00.000
7132,7133,2013-02-03 00:00:00.000,USD,VEB,723.75,723.7699,2013-02-03 00:00:00.000
7133,7134,2013-02-04 00:00:00.000,USD,ARS,0.9988,0.9983,2013-02-04 00:00:00.000
7134,7135,2013-02-04 00:00:00.000,USD,AUD,1.9771,1.977,2013-02-04 00:00:00.000
7135,7136,2013-02-04 00:00:00.000,USD,BRL,2.4489,2.446,2013-02-04 00:00:00.000
7136,7137,2013-02-04 00:00:00.000,USD,CAD,1.5434,1.5392,2013-02-04 00:00:00.000
7137,7138,2013-02-04 00:00:00.000,USD,CNY,8.2775,8.2773,2013-02-04 00:00:00.000
7138,7139,2013-02-04 00:00:00.000,USD,EUR,1.1485,1.1475,2013-02-04 00:00:00.000
7139,7140,2013-02-04 00:00:00.000,USD,GBP,0.6995,0.6989,2013-02-04 00:00:00.000
7140,7141,2013-02-04 00:00:00.000,USD,JPY,123.05,122.9749,2013-02-04 00:00:00.000
7141,7142,2013-02-04 00:00:00.000,USD,MXN,9.1699,9.1639,2013-02-04 00:00:00.000
7142,7143,2013-02-04 00:00:00.000,USD,SAR,3.7505,3.7442,2013-02-04 00:00:00.000
7143,7144,2013-02-04 00:00:00.000,USD,VEB,723.75,723.6699,2013-02-04 00:00:00.000
7144,7145,2013-02-05 00:00:00.000,USD,ARS,0.9988,0.9998,2013-02-05 00:00:00.000
7145,7146,2013-02-05 00:00:00.000,USD,AUD,1.9771,1.9773,2013-02-05 00:00:00.000
